,depature_date,hotel_name,reg,types,room-type,Sales Person ,sales
2623,2024-08-13,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,7740.0
2624,2024-08-13,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Leo,22360.0
2625,2024-08-13,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,3745.0
2626,2024-08-13,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,10815.0
2627,2024-08-13,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,29355.0
2628,2024-08-13,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,19285.0
2629,2024-08-13,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,10000.0
2630,2024-08-13,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,8240.0
2631,2024-08-13,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,21157.5
2632,2024-08-13,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,20085.0
2633,2024-08-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,10840.0
2634,2024-08-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,7500.0
2635,2024-08-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,12867.5
2636,2024-08-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,6510.0
2637,2024-08-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,7312.5
2638,2024-08-13,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,21157.5
2639,2024-08-14,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,8547.5
2640,2024-08-14,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,14647.5
2641,2024-08-14,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,5917.5
2642,2024-08-14,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,7207.5
2643,2024-08-14,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,1030.0
2644,2024-08-14,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,3090.0
2645,2024-08-14,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,21157.5
2646,2024-08-14,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,8547.5
2647,2024-08-14,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,11330.0
2648,2024-08-14,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,3090.0
2649,2024-08-15,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,6450.0
2650,2024-08-15,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,10840.0
2651,2024-08-15,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,6695.0
2652,2024-08-15,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,8680.0
2653,2024-08-15,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,13830.0
2654,2024-08-15,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,20345.0
2655,2024-08-15,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,8547.5
2656,2024-08-15,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,40840.0
2657,2024-08-15,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,10000.0
2658,2024-08-15,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,8680.0
2659,2024-08-15,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,7052.5
2660,2024-08-15,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,21157.5
2661,2024-08-15,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,44805.0
2662,2024-08-15,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,26040.0
2663,2024-08-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,16770.0
2664,2024-08-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,10000.0
2665,2024-08-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,7052.5
2666,2024-08-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,5425.0
2667,2024-08-15,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,43907.5
2668,2024-08-16,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,7210.0
2669,2024-08-16,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,8750.0
2670,2024-08-16,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,9205.0
2671,2024-08-16,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,7210.0
2672,2024-08-16,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,21630.0
2673,2024-08-17,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,10320.0
2674,2024-08-17,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,10520.0
2675,2024-08-17,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,7725.0
2676,2024-08-17,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,24412.5
2677,2024-08-17,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,9675.0
2678,2024-08-17,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,20320.0
2679,2024-08-17,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,20000.0
2680,2024-08-17,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Amy,27150.0
2681,2024-08-17,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,26360.0
2682,2024-08-18,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,13807.5
2683,2024-08-18,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,3855.0
2684,2024-08-18,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,10162.5
2685,2024-08-18,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,12070.0
2686,2024-08-18,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,31307.5
2687,2024-08-18,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,3255.0
2688,2024-08-18,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,23175.0
2689,2024-08-18,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,9885.0
2690,2024-08-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,1290.0
2691,2024-08-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,3945.0
2692,2024-08-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,6955.0
2693,2024-08-18,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,3090.0
2694,2024-08-19,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,2032.5
2695,2024-08-19,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,9485.0
2696,2024-08-19,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Amy,23530.0
2697,2024-08-19,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,41242.5
2698,2024-08-19,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,10000.0
2699,2024-08-19,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,8547.5
2700,2024-08-19,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Amy,5160.0
2701,2024-08-19,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,7210.0
2702,2024-08-19,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,21630.0
2703,2024-08-19,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,8125.0
2704,2024-08-19,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,1972.5
2705,2024-08-19,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Amy,23530.0
2706,2024-08-19,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,21630.0
2707,2024-08-20,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Derek,16290.0
2708,2024-08-20,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,11250.0
2709,2024-08-20,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,5917.5
2710,2024-08-20,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Derek,16290.0
2711,2024-08-20,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,13905.0
2712,2024-08-20,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,5625.0
2713,2024-08-20,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,6097.5
2714,2024-08-20,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,4882.5
2715,2024-08-20,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,14647.5
2716,2024-08-22,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,5160.0
2717,2024-08-22,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,20680.0
2718,2024-08-22,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,4120.0
2719,2024-08-22,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,4120.0
2720,2024-08-22,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,22785.0
2721,2024-08-22,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,12360.0
2722,2024-08-22,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,5260.0
2723,2024-08-22,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,11650.0
2724,2024-08-22,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,5160.0
2725,2024-08-22,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,7980.0
2726,2024-08-22,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,21630.0
2727,2024-08-23,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,7890.0
2728,2024-08-23,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,15765.0
2729,2024-08-23,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,5000.0
2730,2024-08-23,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Amy,5160.0
2731,2024-08-23,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,3937.5
2732,2024-08-23,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,7595.0
2733,2024-08-23,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,4120.0
2734,2024-08-23,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,11392.5
2735,2024-08-23,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,18540.0
2736,2024-08-23,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,18337.5
2737,2024-08-23,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,11972.5
2738,2024-08-23,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Amy,13760.0
2739,2024-08-23,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,13940.0
2740,2024-08-23,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,7512.5
2741,2024-08-23,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,9402.5
2742,2024-08-23,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,18122.5
2743,2024-08-23,"Lexis Suites, Penang",North,City Hotel ,Studio,Leo,18062.5
2744,2024-08-23,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,5917.5
2745,2024-08-23,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,9167.5
2746,2024-08-23,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,14327.5
2747,2024-08-23,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,12175.0
2748,2024-08-23,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,5425.0
2749,2024-08-23,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,9270.0
2750,2024-08-23,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,23415.0
2751,2024-08-23,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,27667.5
2752,2024-08-24,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,1947.5
2753,2024-08-24,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Amy,12670.0
2754,2024-08-24,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,3090.0
2755,2024-08-24,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,2575.0
2756,2024-08-24,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,7725.0
2757,2024-08-24,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,3990.0
2758,2024-08-24,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,7190.0
2759,2024-08-24,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Leo,8600.0
2760,2024-08-24,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,9030.0
2761,2024-08-24,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,2712.5
2762,2024-08-24,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,2170.0
2763,2024-08-24,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,10815.0
2764,2024-08-24,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,7070.0
2765,2024-08-24,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,3287.5
2766,2024-08-24,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,5625.0
2767,2024-08-24,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Derek,8600.0
2768,2024-08-24,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Leo,6960.0
2769,2024-08-24,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,3797.5
2770,2024-08-24,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,4420.0
2771,2024-08-24,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,9765.0
2772,2024-08-24,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,8237.5
2773,2024-08-25,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,17500.0
2774,2024-08-25,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,19647.5
2775,2024-08-25,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,10065.0
2776,2024-08-25,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,7210.0
2777,2024-08-25,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,16275.0
2778,2024-08-25,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,69127.5
2779,2024-08-25,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,24412.5
2780,2024-08-25,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,9030.0
2781,2024-08-25,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,542.5
2782,2024-08-25,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,24665.0
2783,2024-08-25,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,22785.0
2784,2024-08-25,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,8750.0
2785,2024-08-25,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,9205.0
2786,2024-08-25,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,645.0
2787,2024-08-25,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Amy,25800.0
2788,2024-08-25,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,8137.5
2789,2024-08-25,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,542.5
2790,2024-08-25,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Leo,8137.5
2791,2024-08-25,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,24412.5
2792,2024-08-25,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,21630.0
2793,2024-08-25,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,47887.5
2794,2024-08-27,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,4655.0
2795,2024-08-27,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,4827.5
2796,2024-08-27,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,8137.5
2797,2024-08-27,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,24412.5
2798,2024-08-27,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,1250.0
2799,2024-08-27,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,4515.0
2800,2024-08-27,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,3130.0
2801,2024-08-27,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,1315.0
2802,2024-08-27,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,11522.5
2803,2024-08-27,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,23175.0
2804,2024-08-28,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,625.0
2805,2024-08-28,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Leo,7210.0
2806,2024-08-28,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,1545.0
2807,2024-08-28,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,18515.0
2808,2024-08-28,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,9830.0
2809,2024-08-28,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,9955.0
2810,2024-08-28,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,515.0
2811,2024-08-28,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,22785.0
2812,2024-08-28,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Derek,3110.0
2813,2024-08-28,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,21630.0
2814,2024-08-29,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,697.5
2815,2024-08-29,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,1030.0
2816,2024-08-29,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,1085.0
2817,2024-08-29,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,18540.0
2818,2024-08-29,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,19530.0
2819,2024-08-29,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,2020.0
2820,2024-08-29,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,1250.0
2821,2024-08-29,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Leo,1720.0
2822,2024-08-29,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,6180.0
2823,2024-08-29,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,9412.5
2824,2024-08-29,"The Hilton, Kuala Lumpur",Central,City Hotel ,Royal Suite ,Amy,1720.0
2825,2024-08-29,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,1085.0
2826,2024-08-30,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,9765.0
2827,2024-08-30,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,6575.0
2828,2024-08-30,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,7595.0
2829,2024-08-30,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,9485.0
2830,2024-08-30,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,2575.0
2831,2024-08-30,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,8137.5
2832,2024-08-30,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,8750.0
2833,2024-08-31,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,8125.0
2834,2024-08-31,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,20345.0
2835,2024-08-31,"Lexis Suites, Penang",North,City Hotel ,Single Room,Derek,7410.0
2836,2024-08-31,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,8125.0
2837,2024-09-01,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,8750.0
2838,2024-09-01,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,3090.0
2839,2024-09-01,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,23175.0
2840,2024-09-01,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,10462.5
2841,2024-09-01,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,1875.0
2842,2024-09-01,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,18705.0
2843,2024-09-01,"Lexis Suites, Penang",North,City Hotel ,Royal Suite ,Leo,3800.0
2844,2024-09-01,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,1545.0
2845,2024-09-01,"Lexis Suites, Penang",North,City Hotel ,Studio,Amy,3130.0
2846,2024-09-01,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,8750.0
2847,2024-09-01,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,11360.0
2848,2024-09-01,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Amy,9682.5
2849,2024-09-01,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,3255.0
2850,2024-09-02,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,1545.0
2851,2024-09-02,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,1875.0
2852,2024-09-02,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,9517.5
2853,2024-09-03,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,10162.5
2854,2024-09-03,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Derek,24412.5
2855,2024-09-03,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,22785.0
2856,2024-09-03,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Derek,27362.5
2857,2024-09-03,"Lexis Suites, Penang",North,City Hotel ,Single Room,Leo,7725.0
2858,2024-09-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Derek,18235.0
2859,2024-09-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,9485.0
2860,2024-09-03,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,21910.0
2861,2024-09-04,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,6695.0
2862,2024-09-04,"The Hilton, Kuala Lumpur",Central,City Hotel ,Single Room,Derek,7052.5
2863,2024-09-04,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Amy,20085.0
2864,2024-09-04,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,21157.5
2865,2024-09-05,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Amy,7725.0
2866,2024-09-05,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Amy,18750.0
2867,2024-09-05,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Amy,9375.0
2868,2024-09-06,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,10597.5
2869,2024-09-06,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,9205.0
2870,2024-09-06,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Leo,1720.0
2871,2024-09-06,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Leo,23065.0
2872,2024-09-06,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,9205.0
2873,2024-09-06,"Lexis Suites, Penang",North,City Hotel ,Single Room,Amy,515.0
2874,2024-09-06,"Lexis Suites, Penang",North,City Hotel ,Studio,Derek,1545.0
2875,2024-09-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Deluxe Room,Leo,665.0
2876,2024-09-06,"The Hilton, Kuala Lumpur",Central,City Hotel ,Studio,Leo,1627.5
2877,2024-09-07,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Amy,1290.0
2878,2024-09-07,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Derek,7452.5
2879,2024-09-07,"Le Méridien, Sabah",East,Resort Hotel ,Deluxe Room,Leo,1330.0
2880,2024-09-07,"Le Méridien, Sabah",East,Resort Hotel ,Royal Suite ,Derek,5220.0
2881,2024-09-07,"Le Méridien, Sabah",East,Resort Hotel ,Single Room,Derek,7210.0
2882,2024-09-07,"Le Méridien, Sabah",East,Resort Hotel ,Studio,Amy,6180.0
2883,2024-09-07,"Lexis Suites, Penang",North,City Hotel ,Deluxe Room,Leo,1875.0
